year,match,map,total_kills,hs_percentage,total_deaths,KD_ratio,damage_per_r,grenade_damage_per_r,maps_played,rounds_played,kills_per_r,assist_per_r,deaths_per_r,saved_by_teammate,save_teammates,rating_2.0,rating_1.0,r_with_kills,zero_kill_r,one_kill_r,two_kill_r,three_kill_r,four_kill_r,five_kill_r,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent,first_kill_in_won_r,riffle_k,sniper_k,smg_k,pistol_k,grenade_k,other_k,one_o_one_clutch_w,one_o_one_clutch_l,one_o_two_clutch_w,one_o_three_clutch_w,one_o_four_clutch_w,one_o_five_clutch_w,team,age
2022,LAN,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Dust2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Mirage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Overpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Inferno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,LAN,Vertigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Dust2,155,58.7,146,1.06,82.1,4.4,8,202,0.77,0.12,0.72,0.12,0.1,1.1,NA,95,107,51,30,12,2,0,24,28,0.86,1.03,66.7,16.7,101,18,7,28,1,0,1,1,1,1,0,0,Eternal Fire Academy,17
2022,Online,Mirage,261,56.3,274,0.95,77.5,3.8,14,370,0.71,0.12,0.74,0.1,0.09,1.03,NA,177,193,113,47,14,3,0,32,35,0.91,0.94,75,14.3,203,5,6,42,7,1,5,1,3,1,0,0,Eternal Fire Academy,17
2022,Online,Nuke,126,46,145,0.87,80,3.5,7,177,0.71,0.12,0.82,0.1,0.07,0.97,NA,85,92,56,20,6,3,0,22,29,0.76,1.02,63.6,23.7,84,18,4,18,2,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Overpass,89,61.8,84,1.06,79.2,3.5,4,119,0.75,0.1,0.71,0.13,0.11,1.09,NA,61,58,42,11,7,1,0,17,11,1.55,1.23,64.7,20.4,60,3,2,24,0,2,0,1,1,0,0,0,Eternal Fire Academy,17
2022,Online,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Ancient,40,52.5,35,1.14,98.2,4.9,2,42,0.95,0.17,0.83,0.14,0.19,1.28,NA,23,19,14,4,3,1,1,9,4,2.25,1.58,88.9,44.4,31,2,0,7,0,0,1,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Inferno,248,46,268,0.93,69.8,48,14,387,0.64,0.09,0.69,0.07,0.09,0.99,NA,166,221,109,37,15,5,0,35,34,1.03,0.97,57.1,11.5,189,7,11,39,1,2,5,2,0,1,1,0,Eternal Fire Academy,17
2022,Online,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire Academy,17
2022,Online,Vertigo,119,51.3,156,0.76,70.2,5,8,194,0.61,0.12,0.8,0.13,0.11,0.84,NA,83,111,55,20,8,0,0,18,31,0.58,0.86,77.8,19.7,92,1,2,23,2,0,2,0,0,0,0,0,Eternal Fire Academy,17
2023,Majors,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Dust2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Mirage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Overpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Inferno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Majors,Vertigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Dust2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Mirage,18,50,9,2,94.5,7,1,22,0.82,0.09,0.41,0.14,0.09,1.53,NA,13,9,8,5,0,0,0,4,1,4,1.5,100,25,18,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Nuke,13,38.5,22,0.59,67,0,1,26,0.5,0.15,0.85,0.15,0.12,0.74,NA,9,17,5,4,0,0,0,2,4,0.5,0.79,100,20,9,0,1,3,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Overpass,38,60.5,43,0.88,66.1,1.5,2,58,0.66,0.03,0.74,0.1,0.12,0.93,NA,26,32,16,8,2,0,0,5,9,0.56,0.84,40,7.1,28,0,3,6,1,1,0,0,1,0,0,0,Eternal Fire,18
2023,Big Events,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Anubis,54,50,55,0.98,68.3,7.4,3,83,0.65,0.13,0.66,0.11,0.07,1.05,NA,30,53,15,9,4,1,1,7,13,0.54,0.83,100,16.7,47,0,3,4,0,0,1,0,2,0,0,0,Eternal Fire,18
2023,Big Events,Inferno,31,45.2,36,0.86,66.3,4.8,2,51,0.61,0.1,0.71,0.22,0.02,0.97,NA,22,29,14,7,1,0,0,7,7,1,1.12,100,25,23,0,2,4,2,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Big Events,Vertigo,153,49.7,138,1.11,89,5.5,7,190,0.81,0.14,0.73,0.16,0.14,1.2,NA,92,98,46,31,15,0,0,28,25,1.12,1.18,82.1,22.8,110,0,18,23,3,0,1,2,1,0,0,0,Eternal Fire,18
2023,LAN,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Dust2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Mirage,70,55.7,78,0.9,69.2,4.6,5,123,0.57,0.15,0.63,0.09,0.09,0.92,NA,52,71,37,12,3,0,0,7,14,0.5,0.76,85.7,9,60,0,2,7,1,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Nuke,44,50,51,0.86,69.2,2.3,3,72,0.61,0.1,0.71,0.07,0.15,0.93,NA,31,41,19,11,1,0,0,7,6,1.17,1.01,71.4,16.1,33,0,3,7,1,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Overpass,114,54.4,87,1.31,79.1,2.8,6,132,0.86,0.09,0.66,0.08,0.11,1.21,NA,71,61,43,17,8,2,1,11,13,0.85,0.92,72.7,10.8,87,2,3,20,2,2,1,0,1,0,0,0,Eternal Fire,18
2023,LAN,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Ancient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Anubis,131,55,134,0.98,75.2,7,7,183,0.72,0.13,0.73,0.08,0.07,1.09,NA,80,103,44,25,8,2,1,23,25,0.92,1.07,69.6,17.8,102,1,5,23,1,0,2,1,4,0,0,0,Eternal Fire,18
2023,LAN,Inferno,42,54.8,54,0.78,59,4.6,3,81,0.52,0.09,0.67,0.16,0.02,0.88,NA,30,51,20,8,2,0,0,10,11,0.91,1.06,90,21.4,34,0,2,4,2,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,LAN,Vertigo,299,53.2,265,1.13,88.4,6.3,15,375,0.8,0.19,0.71,0.14,0.13,1.22,NA,186,189,98,64,23,1,0,58,48,1.21,1.23,74.1,21.2,221,1,25,48,4,1,1,2,2,0,0,0,Eternal Fire,18
2023,Online,Cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Online,Cobblestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Online,Dust2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Online,Mirage,388,52.1,370,1.05,79.8,4,20,531,0.73,0.12,0.7,0.08,0.11,1.1,NA,247,284,144,74,21,7,1,52,57,0.91,0.98,71.2,13.5,295,7,22,59,4,2,4,3,4,2,0,0,Eternal Fire,18
2023,Online,Nuke,120,45,133,0.9,61.5,2,8,194,0.62,0.05,0.69,0.12,0.08,0.92,NA,77,117,45,23,7,2,0,12,31,0.39,0.71,83.3,8.9,89,0,19,11,1,0,0,0,1,1,0,0,Eternal Fire,18
2023,Online,Overpass,169,59.2,195,0.87,67.9,2.9,12,271,0.62,0.11,0.72,0.12,0.1,0.93,NA,118,153,81,25,10,2,0,32,34,0.94,1.05,71.9,16.3,124,0,13,30,2,0,1,1,0,0,0,0,Eternal Fire,18
2023,Online,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Online,Ancient,136,50.7,138,0.99,83.9,5.4,7,185,0.74,0.16,0.75,0.09,0.09,1.06,NA,88,97,53,26,5,4,0,20,24,0.83,0.99,80,18.6,90,1,14,27,3,2,1,1,2,0,0,0,Eternal Fire,18
2023,Online,Anubis,418,53.6,411,1.02,78.2,5.2,21,588,0.71,0.15,0.7,0.12,0.11,1.07,NA,269,319,164,67,33,4,1,58,65,0.89,0.98,72.4,13.5,317,1,44,53,3,0,4,0,0,0,0,0,Eternal Fire,18
2023,Online,Inferno,253,54.9,257,0.98,69.3,6.9,15,395,0.64,0.11,0.65,0.13,0.1,1.02,NA,170,225,108,45,13,4,0,40,46,0.87,0.98,82.5,15.1,175,2,29,42,3,4,0,3,0,1,0,0,Eternal Fire,18
2023,Online,Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Online,Tuscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eternal Fire,18
2023,Online,Vertigo,347,53.6,333,1.04,75.3,5.9,19,483,0.72,0.12,0.69,0.11,0.11,1.09,NA,240,243,161,55,20,4,0,58,47,1.23,1.1,63.8,15,247,1,36,59,4,3,3,3,2,1,0,0,Eternal Fire,18
